secret_column,known_columns,num_known_columns,base_prec,base_recall,attack_prec,attack_recall,alc,base_count,attack_count,base_ci,base_ci_low,base_ci_high,base_n,attack_ci,attack_ci_low,attack_ci_high,attack_n
RAC1P,"[""AGEP"", ""DVET"", ""HISP"", ""NOC"", ""PINCP_DECILE"", ""SEX"", ""WGTP""]",7,0.058823529411764705,1.0,1.0,1.0,0.9705829228505622,51,51,0.1390396210655396,0.020206639422464676,0.15924626048800428,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
WGTP__discretized,"[""AGEP"", ""DVET"", ""INDP"", ""INDP_CAT"", ""NOC"", ""PINCP"", ""PWGTP""]",7,0.8163265306122449,0.9607843137254902,1.0,0.9607843137254902,0.5918092833755091,51,51,0.21381261540829555,0.6864239739710013,0.9002365893792968,49,0.07269781922049645,0.9273021807795035,1.0,49
WGTP__discretized,"[""AGEP"", ""DVET"", ""INDP"", ""INDP_CAT"", ""NOC"", ""PINCP"", ""PWGTP""]",7,0.8,0.9803921568627451,1.0,0.9803921568627451,0.599974975410851,51,51,0.21793355916449308,0.6696289406777459,0.887562499842239,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
WGTP__discretized,"[""AGEP"", ""DVET"", ""INDP"", ""INDP_CAT"", ""NOC"", ""PINCP"", ""PWGTP""]",7,0.7843137254901961,1.0,1.0,1.0,0.6078199565114635,51,51,0.22132421177764672,0.6537364041400255,0.8750606159176723,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DREM,"[""AGEP"", ""DVET"", ""INDP"", ""NPF"", ""PWGTP"", ""RAC1P"", ""SEX""]",7,0.5416666666666666,0.9411764705882353,1.0,0.9411764705882353,0.7291553813642471,51,51,0.27133683161482736,0.4029107454564981,0.6742475770713254,48,0.07410012966611734,0.9258998703338824,0.9999999999999998,48
DREM,"[""AGEP"", ""DVET"", ""INDP"", ""NPF"", ""PWGTP"", ""RAC1P"", ""SEX""]",7,0.5490196078431373,1.0,1.0,1.0,0.7254791093677453,51,51,0.26347772900257166,0.41384708550368815,0.6773248145062598,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
POVPIP,"[""AGEP"", ""DVET"", ""INDP_CAT"", ""NPF"", ""RAC1P"", ""WGTP""]",6,0.6875,0.9411764705882353,1.0,0.9411764705882353,0.6562334996883541,51,51,0.25387387969303776,0.5466692858410841,0.8005431655341219,48,0.07410012966611734,0.9258998703338824,0.9999999999999998,48
POVPIP,"[""AGEP"", ""DVET"", ""INDP_CAT"", ""NPF"", ""RAC1P"", ""WGTP""]",6,0.66,0.9803921568627451,1.0,0.9803921568627451,0.6699852782451159,51,51,0.2540922472726731,0.5215382605023261,0.7756305077749992,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
POVPIP,"[""AGEP"", ""DVET"", ""INDP_CAT"", ""NPF"", ""RAC1P"", ""WGTP""]",6,0.6470588235294118,1.0,0.9803921568627451,1.0,0.6388755096383378,51,51,0.25379453093973925,0.5098605845450522,0.7636551154847915,51,0.09957599462038891,0.8969543127385502,0.9965303073589391,51
DPHY,"[""AGEP"", ""DVET"", ""MSP"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP""]",7,0.673469387755102,0.9607843137254902,1.0,0.9607843137254902,0.6632498552394248,51,51,0.25413297683617986,0.5337920531457013,0.7879250299818812,49,0.07269781922049645,0.9273021807795035,1.0,49
DPHY,"[""AGEP"", ""DVET"", ""MSP"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP""]",7,0.6862745098039216,1.0,1.0,1.0,0.6568468081060308,51,51,0.2469932106516889,0.5497300046930566,0.7967232153447454,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DPHY,"[""AGEP"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""NOC"", ""PUMA"", ""WGTP""]",7,0.5106382978723404,0.9215686274509803,1.0,0.9215686274509803,0.7446697506887094,51,51,0.27481991218090995,0.37242453748226845,0.6472444496631784,47,0.07555760416399637,0.9244423958360036,1.0,47
DPHY,"[""AGEP"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""NOC"", ""PUMA"", ""WGTP""]",7,0.52,0.9803921568627451,1.0,0.9803921568627451,0.7399895708122233,51,51,0.26691119823377346,0.38511744890044614,0.6520286471342196,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
DPHY,"[""AGEP"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""NOC"", ""PUMA"", ""WGTP""]",7,0.5098039215686274,1.0,1.0,1.0,0.745087839423762,51,51,0.26461590211059555,0.376809238945697,0.6414251410562926,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
POVPIP,"[""AGEP"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""NOC"", ""PUMA"", ""WGTP""]",7,0.6530612244897959,0.9607843137254902,1.0,0.9607843137254902,0.6734548440979858,51,51,0.25764412878488296,0.5131119428697273,0.7707560716546102,49,0.07269781922049645,0.9273021807795035,1.0,49
POVPIP,"[""AGEP"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""NOC"", ""PUMA"", ""WGTP""]",7,0.6274509803921569,1.0,1.0,1.0,0.6862610891115295,51,51,0.256542670648847,0.49025213468850876,0.7467948053373558,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DEAR,"[""AGEP"", ""EDU"", ""INDP"", ""MSP"", ""NPF"", ""POVPIP"", ""PWGTP""]",7,0.05,1.0,1.0,1.0,0.9749947368975063,40,40,0.15121810630526125,0.013820667386148353,0.1650387736914096,40,0.08762160119728679,0.9123783988027134,1.0000000000000002,40
POVPIP,"[""AGEP"", ""EDU"", ""INDP"", ""NPF"", ""OWN_RENT"", ""PWGTP"", ""SEX""]",7,0.6078431372549019,1.0,1.0,1.0,0.6960656816976657,51,51,0.25887500034291844,0.4708515898394834,0.7297265901824018,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DPHY,"[""AGEP"", ""EDU"", ""INDP"", ""OWN_RENT"", ""PINCP"", ""POVPIP"", ""PWGTP""]",7,0.68,0.9803921568627451,1.0,0.9803921568627451,0.6599843583692047,51,51,0.2505208104748723,0.5418970269185593,0.7924178373934316,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
DPHY,"[""AGEP"", ""EDU"", ""INDP"", ""OWN_RENT"", ""PINCP"", ""POVPIP"", ""PWGTP""]",7,0.6862745098039216,1.0,1.0,1.0,0.6568468081060308,51,51,0.2469932106516889,0.5497300046930566,0.7967232153447454,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DENSITY,"[""AGEP"", ""EDU"", ""INDP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""SEX""]",7,0.3333333333333333,1.0,1.0,1.0,0.8333258334458316,51,51,0.2506169028944068,0.21969931853588515,0.47031622143029195,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
HOUSING_TYPE,"[""AGEP"", ""EDU"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PUMA"", ""PWGTP""]",7,0.8666666666666667,1.0,1.0,1.0,0.5666291694789555,15,15,0.34145856922015827,0.6211801716767764,0.9626387408969347,15,0.20388330103584884,0.7961166989641514,1.0000000000000002,15
OWN_RENT,"[""AGEP"", ""HISP"", ""HOUSING_TYPE"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""WGTP""]",7,0.3333333333333333,0.9411764705882353,1.0,0.9411764705882353,0.8333255245044124,51,51,0.25783109599233445,0.21676780694818568,0.4745989029405201,48,0.07410012966611734,0.9258998703338824,0.9999999999999998,48
OWN_RENT,"[""AGEP"", ""HISP"", ""HOUSING_TYPE"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""WGTP""]",7,0.3137254901960784,1.0,1.0,1.0,0.8431299692938368,51,51,0.24699321065168894,0.2032767846552545,0.45026999530694345,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
PWGTP__discretized,"[""AGEP"", ""HISP"", ""INDP"", ""MSP"", ""OWN_RENT"", ""SEX"", ""WGTP""]",7,0.6274509803921569,1.0,1.0,1.0,0.6862610891115295,51,51,0.256542670648847,0.49025213468850876,0.7467948053373558,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
EDU,"[""AGEP"", ""HISP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""PUMA"", ""PWGTP""]",7,0.45098039215686275,1.0,1.0,1.0,0.7745006969445885,51,51,0.2634777290025719,0.32267518549374014,0.586152914496312,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DEYE,"[""AGEP"", ""HISP"", ""PINCP"", ""PINCP_DECILE"", ""PUMA"", ""RAC1P"", ""WGTP""]",7,0.08333333333333333,1.0,1.0,1.0,0.9583278788473822,24,24,0.2353292066350635,0.023158815297043313,0.2584880219321068,24,0.13797620467498017,0.8620237953250198,1.0,24
NPF,"[""AGEP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""POVPIP"", ""PUMA"", ""PWGTP""]",7,0.43137254901960786,1.0,1.0,1.0,0.7843049325413823,51,51,0.26233461782788203,0.30501236107909546,0.5673469789069775,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DEAR,"[""AGEP"", ""HOUSING_TYPE"", ""INDP"", ""NPF"", ""OWN_RENT"", ""PWGTP"", ""SEX""]",7,0.125,1.0,1.0,1.0,0.937494285779591,40,40,0.20652619587905696,0.05459500250945403,0.261121198388511,40,0.08762160119728679,0.9123783988027134,1.0000000000000002,40
DPHY,"[""AGEP"", ""HOUSING_TYPE"", ""INDP_CAT"", ""NPF"", ""OWN_RENT"", ""SEX"", ""WGTP""]",7,0.6382978723404256,0.9215686274509803,1.0,0.9215686274509803,0.6808361505318625,51,51,0.2649789021949074,0.4953589653479511,0.7603378675428585,47,0.07555760416399637,0.9244423958360036,1.0,47
DPHY,"[""AGEP"", ""HOUSING_TYPE"", ""INDP_CAT"", ""NPF"", ""OWN_RENT"", ""SEX"", ""WGTP""]",7,0.6530612244897959,0.9607843137254902,1.0,0.9607843137254902,0.6734548440979858,51,51,0.25764412878488296,0.5131119428697273,0.7707560716546102,49,0.07269781922049645,0.9273021807795035,1.0,49
DPHY,"[""AGEP"", ""HOUSING_TYPE"", ""INDP_CAT"", ""NPF"", ""OWN_RENT"", ""SEX"", ""WGTP""]",7,0.64,0.9803921568627451,1.0,0.9803921568627451,0.6799860959043914,51,51,0.25720233472040566,0.501410168761127,0.7586125034815326,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
DPHY,"[""AGEP"", ""HOUSING_TYPE"", ""INDP_CAT"", ""NPF"", ""OWN_RENT"", ""SEX"", ""WGTP""]",7,0.6470588235294118,1.0,1.0,1.0,0.6764564219700049,51,51,0.25379453093973925,0.5098605845450522,0.7636551154847915,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DREM,"[""AGEP"", ""HOUSING_TYPE"", ""MSP"", ""PINCP_DECILE"", ""PWGTP"", ""RAC1P"", ""WGTP""]",7,0.7647058823529411,1.0,1.0,1.0,0.6176258097266158,51,51,0.22757276325702447,0.632377748398347,0.8599505116553715,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
NPF,"[""AGEP"", ""INDP"", ""INDP_CAT"", ""OWN_RENT"", ""PINCP"", ""POVPIP"", ""PWGTP""]",7,0.39215686274509803,1.0,1.0,1.0,0.8039133429563249,51,51,0.2588750003429186,0.270273409817598,0.5291484101605166,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DENSITY,"[""AGEP"", ""MSP"", ""NOC"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA""]",7,1.0,0.9607843137254902,1.0,0.9607843137254902,0.0,51,51,0.07269781922049645,0.9273021807795035,1.0,49,0.07269781922049645,0.9273021807795035,1.0,49
DENSITY,"[""AGEP"", ""MSP"", ""NOC"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA""]",7,1.0,1.0,1.0,1.0,0.0,51,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
HOUSING_TYPE,"[""AGEP"", ""NOC"", ""NPF"", ""PINCP"", ""POVPIP"", ""PUMA""]",6,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,15,15,0.27753279986288926,0.7224672001371106,0.9999999999999999,10,0.27753279986288926,0.7224672001371106,0.9999999999999999,10
HOUSING_TYPE,"[""AGEP"", ""NOC"", ""NPF"", ""PINCP"", ""POVPIP"", ""PUMA""]",6,1.0,0.9333333333333333,1.0,0.9333333333333333,0.0,15,15,0.21531080273763603,0.7846891972623642,1.0000000000000002,14,0.21531080273763603,0.7846891972623642,1.0000000000000002,14
HOUSING_TYPE,"[""AGEP"", ""NOC"", ""NPF"", ""PINCP"", ""POVPIP"", ""PUMA""]",6,1.0,1.0,1.0,1.0,0.0,15,15,0.20388330103584884,0.7961166989641514,1.0000000000000002,15,0.20388330103584884,0.7961166989641514,1.0000000000000002,15
AGEP__discretized,"[""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,0.32653061224489793,0.9607843137254902,1.0,0.9607843137254902,0.8367271813140259,51,51,0.25413297683617986,0.21207497001811862,0.46620794685429845,49,0.07269781922049645,0.9273021807795035,1.0,49
AGEP__discretized,"[""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,0.3137254901960784,1.0,1.0,1.0,0.8431299692938368,51,51,0.24699321065168894,0.2032767846552545,0.45026999530694345,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
OWN_RENT,"[""DEAR"", ""DENSITY"", ""HISP"", ""PINCP"", ""POVPIP"", ""PWGTP"", ""RAC1P""]",7,0.32653061224489793,0.9607843137254902,1.0,0.9607843137254902,0.8367271813140259,51,51,0.25413297683617986,0.21207497001811862,0.46620794685429845,49,0.07269781922049645,0.9273021807795035,1.0,49
OWN_RENT,"[""DEAR"", ""DENSITY"", ""HISP"", ""PINCP"", ""POVPIP"", ""PWGTP"", ""RAC1P""]",7,0.34,0.9803921568627451,1.0,0.9803921568627451,0.8299924135479761,51,51,0.2540922472726731,0.2243694922250009,0.478461739497674,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
OWN_RENT,"[""DEAR"", ""DENSITY"", ""HISP"", ""PINCP"", ""POVPIP"", ""PWGTP"", ""RAC1P""]",7,0.35294117647058826,1.0,0.9803921568627451,1.0,0.7985664820474165,51,51,0.25379453093973914,0.23634488451520858,0.4901394154549477,51,0.09957599462038891,0.8969543127385502,0.9965303073589391,51
AGEP__discretized,"[""DEAR"", ""DEYE"", ""HISP"", ""NPF"", ""PINCP"", ""POVPIP"", ""PWGTP""]",7,0.19148936170212766,0.9215686274509803,1.0,0.9215686274509803,0.9042484217956619,51,51,0.22128071881119502,0.1041593269854226,0.3254400457966176,47,0.07555760416399637,0.9244423958360036,1.0,47
AGEP__discretized,"[""DEAR"", ""DEYE"", ""HISP"", ""NPF"", ""PINCP"", ""POVPIP"", ""PWGTP""]",7,0.1875,0.9411764705882353,1.0,0.9411764705882353,0.9062435548817157,51,51,0.21748476194437047,0.10191390954847648,0.31939867149284695,48,0.07410012966611734,0.9258998703338824,0.9999999999999998,48
AGEP__discretized,"[""DEAR"", ""DEYE"", ""HISP"", ""NPF"", ""PINCP"", ""POVPIP"", ""PWGTP""]",7,0.18,0.9803921568627451,0.98,0.9803921568627451,0.8877989193933125,51,51,0.21025861004066604,0.09770192670234178,0.30796053674300783,50,0.10141517662473187,0.895045564103622,0.9964607407283539,50
AGEP__discretized,"[""DEAR"", ""DEYE"", ""HISP"", ""NPF"", ""PINCP"", ""POVPIP"", ""PWGTP""]",7,0.17647058823529413,1.0,0.9803921568627451,1.0,0.8900500956101834,51,51,0.20681739055181753,0.09572403469126317,0.3025414252430807,51,0.09957599462038891,0.8969543127385502,0.9965303073589391,51
PINCP_DECILE,"[""DEAR"", ""EDU"", ""MSP"", ""NPF"", ""PINCP"", ""PUMA"", ""PWGTP""]",7,0.84,0.9803921568627451,1.0,0.9803921568627451,0.5799687201021753,51,51,0.2017679538500159,0.7148578393696501,0.916625793219666,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
PINCP_DECILE,"[""DEAR"", ""EDU"", ""MSP"", ""NPF"", ""PINCP"", ""PUMA"", ""PWGTP""]",7,0.8431372549019608,1.0,1.0,1.0,0.5783994995809212,51,51,0.19841223552939058,0.7198955322701224,0.918307767799513,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DVET,"[""DEAR"", ""EDU"", ""NOC"", ""PINCP"", ""PUMA"", ""SEX"", ""WGTP""]",7,0.0,1.0,1.0,1.0,0.9999950000499995,11,11,0.2588329669680317,0.0,0.2588329669680317,11,0.25883296696803193,0.7411670330319683,1.0000000000000002,11
AGEP__discretized,"[""DEAR"", ""MSP"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PUMA"", ""PWGTP""]",7,0.32608695652173914,0.9019607843137255,1.0,0.9019607843137255,0.8369475854967032,51,51,0.26166324271421937,0.2086594330925565,0.47032267580677584,46,0.07707356308558055,0.9229264369144197,1.0000000000000002,46
AGEP__discretized,"[""DEAR"", ""MSP"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PUMA"", ""PWGTP""]",7,0.3191489361702128,0.9215686274509803,1.0,0.9215686274509803,0.8404174387052225,51,51,0.2577196435346541,0.20395378749637438,0.4616734310310285,47,0.07555760416399637,0.9244423958360036,1.0,47
AGEP__discretized,"[""DEAR"", ""MSP"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PUMA"", ""PWGTP""]",7,0.3125,0.9411764705882353,0.9791666666666666,0.9411764705882353,0.818174469767289,51,51,0.25387387969303776,0.19945683446587817,0.4533307141589159,48,0.10530506897500802,0.8910078200474814,0.9963128890224894,48
AGEP__discretized,"[""DEAR"", ""MSP"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PUMA"", ""PWGTP""]",7,0.29411764705882354,1.0,0.9803921568627451,1.0,0.8292414795365562,51,51,0.24290349155550944,0.18708726420135469,0.42999075575686413,51,0.09957599462038891,0.8969543127385502,0.9965303073589391,51
DREM,"[""DEAR"", ""MSP"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP""]",7,0.23255813953488372,0.8431372549019608,1.0,0.8431372549019608,0.8837078334461989,51,51,0.2459084181842452,0.13153678479384479,0.37744520297809,43,0.08200980322579121,0.9179901967742088,1.0,43
DREM,"[""DEAR"", ""MSP"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP""]",7,0.2916666666666667,0.9411764705882353,1.0,0.9411764705882353,0.8541593056409932,51,51,0.2493768088305516,0.18241578926516536,0.43179259809571696,48,0.07410012966611734,0.9258998703338824,0.9999999999999998,48
DREM,"[""DEAR"", ""MSP"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP""]",7,0.30612244897959184,0.9607843137254902,1.0,0.9607843137254902,0.8469314822534613,51,51,0.2501240229090408,0.19515491268006566,0.4452789355891064,49,0.07269781922049645,0.9273021807795035,1.0,49
DREM,"[""DEAR"", ""MSP"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP""]",7,0.3,0.9803921568627451,0.98,0.9803921568627451,0.8257073367623491,51,51,0.2464679696357246,0.1910355350088095,0.4375035046445341,50,0.10141517662473187,0.895045564103622,0.9964607407283539,50
DREM,"[""DEAR"", ""MSP"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP""]",7,0.29411764705882354,1.0,0.9607843137254902,1.0,0.8055488658355119,51,51,0.24290349155550944,0.18708726420135469,0.42999075575686413,51,0.12134197320075546,0.8678369434463774,0.9891789166471329,51
HISP,"[""DENSITY"", ""DPHY"", ""DVET"", ""NPF"", ""PINCP_DECILE"", ""PWGTP"", ""WGTP""]",7,0.29411764705882354,1.0,1.0,1.0,0.8529340932376006,51,51,0.24290349155550944,0.18708726420135469,0.42999075575686413,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
POVPIP,"[""DENSITY"", ""EDU"", ""HISP"", ""OWN_RENT"", ""PINCP"", ""PWGTP"", ""SEX""]",7,0.62,0.9803921568627451,1.0,0.9803921568627451,0.6899868274860749,51,51,0.2598676375881343,0.4815044693099298,0.7413721068980641,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
POVPIP,"[""DENSITY"", ""EDU"", ""HISP"", ""OWN_RENT"", ""PINCP"", ""PWGTP"", ""SEX""]",7,0.6078431372549019,1.0,1.0,1.0,0.6960656816976657,51,51,0.25887500034291844,0.4708515898394834,0.7297265901824018,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
SEX,"[""DENSITY"", ""EDU"", ""HOUSING_TYPE"", ""INDP_CAT"", ""PINCP_DECILE"", ""PWGTP"", ""WGTP""]",7,0.74,0.9803921568627451,1.0,0.9803921568627451,0.6299807495661942,51,51,0.23681629771296453,0.6044684273515116,0.8412847250644762,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
SEX,"[""DENSITY"", ""EDU"", ""HOUSING_TYPE"", ""INDP_CAT"", ""PINCP_DECILE"", ""PWGTP"", ""WGTP""]",7,0.7450980392156863,1.0,1.0,1.0,0.6274313657770378,51,51,0.23322513681861456,0.6113171816155625,0.844542318434177,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
OWN_RENT,"[""DENSITY"", ""EDU"", ""INDP"", ""PINCP"", ""PINCP_DECILE"", ""SEX"", ""WGTP""]",7,0.2727272727272727,0.8627450980392157,1.0,0.8627450980392157,0.8636251595731512,51,51,0.25502491468607813,0.16346381623843378,0.41848873092451194,44,0.08029560375848066,0.9197043962415193,1.0,44
OWN_RENT,"[""DENSITY"", ""EDU"", ""INDP"", ""PINCP"", ""PINCP_DECILE"", ""SEX"", ""WGTP""]",7,0.32,0.9803921568627451,1.0,0.9803921568627451,0.8399926364797787,51,51,0.25052081047487224,0.20758216260656848,0.4581029730814407,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
OWN_RENT,"[""DENSITY"", ""EDU"", ""INDP"", ""PINCP"", ""PINCP_DECILE"", ""SEX"", ""WGTP""]",7,0.3137254901960784,1.0,1.0,1.0,0.8431299692938368,51,51,0.24699321065168894,0.2032767846552545,0.45026999530694345,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
EDU,"[""DENSITY"", ""HOUSING_TYPE"", ""MSP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""WGTP""]",7,0.19148936170212766,0.9215686274509803,1.0,0.9215686274509803,0.9042484217956619,51,51,0.22128071881119502,0.1041593269854226,0.3254400457966176,47,0.07555760416399637,0.9244423958360036,1.0,47
